town_code,town,lat,long,district,district_lat,district_long,region,regional_city,region_lat,region_long,population_density,area,population,distance_town_district,drive_town_district,distance_town_region,drive_town_region
503312,Leľa,47.8588714,18.7737227,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,36.77,"8,239,873",303,60.8,60,91.9,108
503321,Lipová - Nové Zámky,48.1100442,18.1773878,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,111.23,"13,629,633",1516,17.1,20,26.6,39
503339,Ľubá,47.8498774,18.5962534,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,42.78,"9,397,504",402,42,45,80.2,93
503347,Malá nad Hronom,47.8547884,18.6795793,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,50.38,"7,720,877",389,51.8,58,83.1,96
503355,Malé Kosihy,47.9250999,18.7502811,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,47.32,"8,432,277",399,66.3,65,80.7,95
503363,Maňa,48.154395,18.2867476,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,93.76,"21,593,507",2025,26.8,31,30.8,36
503371,Michal nad Žitavou,48.1845316,18.2828845,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,81.45,"8,189,169",667,28,37,26.6,33
503398,Mojzesovo,48.1345305,18.2371547,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,177.4,"7,494,261",1330,21.6,27,25.3,38
503401,Mužla,47.7922978,18.5998896,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,35.3,"51,955,634",1834,44.2,43,82.4,91
556092,Nána,47.8131412,18.7002497,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,68.73,"17,946,640",1234,49.8,48,87.9,96
503436,Nová Vieska,47.8706104,18.4596592,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,38.59,"17,607,045",680,28.6,28,66.8,76
503011,Nové Zámky,47.996073,18.16764782,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,514.74,"72,565,312",37353,0,0,38.5,49
582361,Obid,47.7783081,18.6408998,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,47.56,"24,493,033",1165,49.7,48,87.9,96
503452,Palárikovo,48.0441287,18.0695797,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,81.54,"51,293,906",4183,12.5,15,36.2,49
556033,Pavlová,47.9010739,18.6736078,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,28.49,"7,616,629",217,50.9,57,82.3,95
503479,Podhájska,47.979136,18.1447721,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,92.16,"11,116,259",1025,3.3,6,40.8,53
503487,Pozba,48.1166667,18.3833333,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,47.08,"9,409,830",443,30,35,38.7,50
503495,Radava,48.0941268,18.3016058,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,99.44,"7,542,318",750,22.5,27,41.6,48
503509,Rastislavice,48.1380649,18.0734754,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,48.5,"19,589,263",950,21.9,25,24,33
503517,Rúbaň,47.9284811,18.4015975,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,58.14,"16,108,665",937,26.4,28,63.7,75
503525,Salka,47.8874242,18.7537209,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,37.92,"26,065,976",989,61.8,60,85,100
503576,Šarkan,47.8594427,18.5531748,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,28.08,"13,638,247",383,37.1,37,75.3,85
503533,Semerovo,48.0083903,18.3448459,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,58.53,"23,408,612",1370,19.7,23,57,70
503541,Sikenička,47.934344,18.6834497,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,30.43,"13,916,236",424,55.2,63,76.3,89
503550,Strekov,47.903913,18.4183144,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,47.7,"41,054,641",1959,27.4,27,65.5,75
503584,Štúrovo,47.7978002,18.7158785,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,754.99,"13,442,505",10149,50.4,49,88.6,98
503592,Šurany,48.0861055,18.1868344,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,160.84,"59,812,018",9620,13.7,17,31.4,44
503568,Svodín,47.9119926,18.4980838,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,46.23,"53,480,368",2473,40.5,40,72.9,85
503606,Trávnica,48.1344307,18.3332336,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,49.35,"21,154,936",1044,29.1,36,35.5,43
503614,Tvrdošovce,48.0952012,18.0619537,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,91.41,"55,559,883",5079,14,15,35.5,42
556050,Úľany nad Žitavou,48.1071585,18.2389788,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,181.73,"8,399,848",1527,18.1,22,29,44
503631,Veľké Lovce,48.0666614,18.3333351,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,70.67,"25,845,989",1827,21.8,28,46.9,57
503380,Veľký Kýr,48.1843418,18.1556874,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,125.54,"23,638,449",2968,22.5,26,17.4,26
556025,Vlkas,48.1274473,18.2747305,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,48.07,"6,697,925",322,23.8,28,34.2,40
503649,Zemné,47.9850015,17.9953617,Nové Zámky,47.996073,18.16764782,Nitriansky kraj,Nitra,48.31295,18.0894593,81.32,"26,344,958",2143,19.1,25,56.6,72
542733,Bošany,48.5814009,18.2491609,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,285.46,"14,392,577",4109,12,15,53.7,55
580449,Brodzany,48.6105062,18.341165,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,47.89,"18,290,735",876,4,6,50.7,51
543004,Chynorany,48.609821,18.2734798,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,263.59,"10,353,349",2729,10.1,13,49.1,49
542962,Hradište - Partizánske,48.6861145,18.3787168,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,123.37,"8,166,327",1008,8.7,11,41.1,39
556416,Ješkova Ves,48.549417,18.3487575,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,48.06,"10,393,272",500,15,20,60.5,64
543047,Klátova Nová Ves,48.5632384,18.3093087,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,47.58,"35,038,291",1667,12,17,57.5,60
543055,Kolačno,48.5937386,18.4258917,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,41.45,"21,314,026",884,9,12,58.4,62
556246,Krásno,48.5978066,18.3097634,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,130,"3,607,808",469,6.8,9,53.5,54
556173,Livina,48.6481591,18.2509107,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,36.14,"3,223,350",117,11.5,15,43.7,43
556190,Livinské Opatovce,48.65,18.2333333,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,56.55,"5,013,594",284,13.3,17,45.5,46
505129,Malé Kršteňany,48.6382029,18.4276686,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,86.14,"6,292,023",542,5,7,54.4,57
580953,Malé Uherce,48.6205112,18.4028993,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,130.65,"5,974,015",781,3,5,52.4,54
505170,Nadlice,48.6192458,18.2512087,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,108.32,"5,534,358",600,10.9,14,47.1,47
505196,Nedanovce,48.5933665,18.2944239,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,88.57,"7,000,123",620,8.3,11,52.1,52
505307,Ostratice,48.6475783,18.2758695,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,70.44,"11,307,727",797,9.2,12,42.5,42
505315,Partizánske,48.6264092,18.3730067,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,994.27,"22,291,247",22164,0,0,49.9,51
505323,Pažiť,48.6322351,18.4343968,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,162.78,"3,062,460",499,5.9,8,55.3,57
505463,Skačany,48.66098,18.3786979,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,87.95,"15,377,694",1353,7.2,10,44.7,44
556271,Turčianky,48.5813488,18.3205348,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,38.29,"3,734,169",143,9.5,13,54.9,56
505706,Veľké Kršteňany,48.6446868,18.4137039,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,44.15,"13,476,170",595,4.6,7,54.1,56
505722,Veľké Uherce,48.6082386,18.4371066,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,72.6,"27,787,533",2018,6.8,9,56.3,58
505731,Veľký Klíž,48.5507981,18.3671328,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,21.29,"42,404,963",903,16.4,23,61.9,66
505803,Žabokreky nad Nitrou,48.6245291,18.3012514,Partizánske,48.6264092,18.3730067,Trenčiansky kraj,Trenčín,48.8923583,18.0393715,249.32,"6,976,874",1740,6.3,9,46.3,47
507806,Báhoň,48.3087562,17.4451279,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,175.42,"10,574,864",1855,21.8,24,39.3,35
507849,Budmerice,48.360397,17.4051025,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,80.57,"30,079,085",2424,16.6,21,45.9,44
507857,Častá,48.399911,17.3607347,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,65.35,"35,231,774",2303,16.1,21,37,49
507873,Doľany - Pezinok,48.4143159,17.3781442,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,47.06,"22,545,776",1061,18.8,24,39.7,52
507881,Dubová - Pezinok,48.3645086,17.3384033,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,81.96,"13,799,413",1131,11.3,16,32.2,44
507946,Jablonec,48.3333333,17.45,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,117.54,"8,695,261",1022,20.1,26,44.1,41
508047,Limbach,48.2907144,17.2184003,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,148.03,"15,371,480",2276,5.1,9,22.6,31
508101,Modra,48.3357255,17.3087863,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,181.92,"49,623,633",9028,7.1,10,28,38
508179,Pezinok,48.2854539,17.270194,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,316.38,"72,756,325",23019,0,0,21.2,29
508187,Píla - Pezinok,48.3899206,17.3329363,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,703.62,"479,664",338,15.4,21,36.3,49
508250,Šenkvice,48.3000477,17.3475365,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,206.47,"24,805,628",5122,7.4,12,28.3,40
508225,Slovenský Grob,48.2550032,17.2843332,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,474.55,"10,173,819",4828,6.6,10,22.1,31
508268,Štefanová,48.3840639,17.3978209,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,54.23,"6,721,207",365,19.5,26,48.8,49
507989,Svätý Jur,48.2541879,17.2127253,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,143.86,"39,867,385",5736,6.1,9,15.7,23
508306,Viničné,48.271732,17.3039215,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,268.88,"9,621,313",2587,3.9,6,34,30
508314,Vinosady,48.3105517,17.2926404,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,278.68,"5,154,602",1437,4.2,7,25.1,35
508322,Vištuk,48.3343754,17.397091,Pezinok,48.2854539,17.270194,Bratislavský kraj,Bratislava,48.1516988,17.1093063,67.68,"20,036,802",1356,12.6,18,44.6,43
581399,Banka,48.5832839,17.8500989,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,240.66,"8,582,677",2066,2.6,5,44.8,33
558354,Bašovce,48.6331003,17.7972932,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,83.7,"4,044,281",339,7.9,12,48.1,40
506834,Borovce,48.5741822,17.745565,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,98.82,"10,873,543",1075,8.4,11,45.3,32
507121,Chtelnica,48.5691084,17.623391,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,77.25,"32,965,202",2547,20.3,25,24.8,30
506982,Dolný Lopašov,48.5738773,17.6464025,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,42.43,"22,934,132",973,19.1,24,26.9,33
506991,Drahovce,48.5183461,17.7985046,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,107.36,"24,041,107",2581,9.4,11,25.3,26
507008,Dubovany,48.5306833,17.7344537,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,92.7,"11,337,293",1051,13.4,17,22.8,28
558338,Ducové,48.6288389,17.8677899,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,174.21,"2,631,918",459,8.2,12,50.3,40
556581,Hubina,48.6180158,17.8864073,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,19.11,"26,842,523",513,8.6,13,50.8,41
507199,Kočín - Lančár,48.5981827,17.6551002,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,39.79,"13,118,621",522,17.8,24,30.2,37
507229,Krakovany,48.6105077,17.7496663,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,149.2,"9,822,707",1466,8.8,12,45.8,33
507342,Moravany nad Váhom,48.6021432,17.8621354,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,229.89,"10,785,507",2480,5,8,47.1,37
507369,Nižná - Piešťany,48.5338943,17.6546671,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,67.79,"8,046,963",546,21.7,28,22.4,29
507385,Ostrov - Piešťany,48.6287752,17.7688194,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,130.37,"9,358,265",1220,8,11,48.7,37
507431,Pečeňady,48.4831343,17.7192682,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,64.74,"8,572,770",555,19.2,24,17.4,22
507440,Piešťany,48.5895247,17.8213848,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,616.23,"44,200,913",27238,0,0,42.9,31
507466,Prašník,48.6512043,17.6871187,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,29.72,"27,881,124",829,15.1,19,52.1,40
507482,Rakovice,48.563419,17.7308081,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,88.11,"6,956,945",613,10.3,15,27,34
507491,Ratnovce,48.5574818,17.8373877,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,129.63,"8,435,543",1094,5,8,47.1,36
558397,Šípkové,48.6568957,17.7185691,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,35.54,"8,300,842",295,14.8,19,51.8,40
507563,Sokolovce,48.5366358,17.8428916,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,207.86,"6,574,189",1367,7.6,12,49.7,40
556548,Šterusy,48.6010495,17.6797545,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,45.08,"11,080,299",500,15.2,20,30.6,37
507679,Trebatice,48.5963473,17.7497006,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,177.4,"7,666,303",1360,6.9,10,43.8,31
507709,Veľké Kostoľany,48.5084325,17.7226847,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,114.06,"24,386,174",2782,16,19,19.9,25
556572,Veľké Orvište,48.6184682,17.7921679,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,276.87,"3,839,341",1063,5.7,9,45.8,36
507725,Veselé,48.55,17.7333333,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,89.33,"13,869,823",1239,11.2,14,24.8,30
507750,Vrbové,48.6195312,17.7238763,Piešťany,48.5895247,17.8213848,Trnavský kraj,Trnava,48.3767652,17.5858175,423.12,"13,966,598",5910,10.9,15,47.9,36
511269,Breznička - Poltár,48.4155907,19.73440472,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,80.07,"9,211,264",738,5.5,7,80.2,73
511340,České Brezovo,48.4808058,19.8038871,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,11.94,"38,665,390",462,6,7,91.4,86
511315,Cinobaňa,48.4471237,19.6506232,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,56.07,"39,233,904",2200,13,19,70,66
557323,Ďubákovo,48.5587838,19.74282875,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,12.67,"6,392,242",81,32.5,40,82.5,80
511447,Hradište - Poltár,48.492725,19.7226221,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,16.71,"14,513,280",243,11.4,17,86.6,91
514900,Hrnčiarska Ves,48.4325229,19.8591756,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,36.62,"25,775,577",944,6.1,10,91.1,88
514918,Hrnčiarske Zalužany,48.40880565,19.854956,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,140.34,"6,099,414",856,10.6,17,97.9,90
511471,Kalinovo,48.3948069,19.7084748,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,56.84,"39,416,900",2241,8.6,11,77.4,70
511498,Kokava nad Rimavicou,48.5713992,19.8410608,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,42.53,"66,270,107",2819,17.9,20,85.4,79
511501,Krná,48.5092203,19.7410737,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,3.64,"14,023,798",51,13.3,20,88.5,94
511595,Málinec,48.4973094,19.6808112,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,30,"49,995,307",1500,12.8,19,78.8,79
511617,Mládzovo,48.4412816,19.70744744,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,11.72,"7,978,366",94,8,11,75,73
511684,Ozdín,48.48031825,19.67681037,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,19.09,"15,217,152",291,11.7,18,74.9,73
511765,Poltár,48.4308293,19.7923921,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,181.55,"30,529,151",5543,0,0,85.7,80
511820,Rovňany,48.4484689,19.7407219,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,25.82,"9,605,914",248,5.4,8,80.6,82
515515,Selce - Poltár,48.455803,19.8779626,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,4.75,"24,405,983",116,9.4,15,94.4,93
511889,Šoltýska,48.5802924,19.7442305,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,21.41,"4,390,391",94,28.6,33,78.6,72
515591,Sušany,48.4196215,19.8991374,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,33.3,"12,927,249",431,12.6,20,101,95
511978,Uhorské,48.4705963,19.7508995,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,21.05,"24,605,802",518,8.1,12,83.2,86
580317,Utekáč,48.6060116,19.801287,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,33.82,"26,880,664",909,23.4,29,75.7,84
512001,Veľká Ves,48.383491,19.66265731,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,44.99,"9,803,153",441,12.1,15,73.6,65
582051,Zlatno - Poltár,48.5169823,19.81889192,Poltár,48.4308293,19.7923921,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,"1,307.94","361,255",473,10.2,12,92.9,87
523402,Batizovce,49.0734666,20.1843029,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,174.79,"14,380,195",2514,10.2,14,88,63
523437,Gánovce,49.0297241,20.3252438,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,178.62,"7,829,472",1399,5.5,7,74.5,57
523445,Gerlachov - Poprad,49.09695605,20.20608778,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,162.78,"5,264,670",857,13.2,18,91,67
523488,Hôrka,49.0269938,20.39272389,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,183.92,"11,349,973",2088,9.5,12,67.5,48
523496,Hozelec,49.02960815,20.33886733,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,194.39,"3,999,609",778,5.8,8,71.7,55
523518,Hranovnica,48.9877666,20.3093442,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,97.75,"32,645,105",3191,9.9,11,77,62
523542,Jánovce - Poprad,49.016903,20.42495878,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,178.3,"9,674,462",1725,11.6,13,65,46
523593,Kravany - Poprad,48.9976596,20.2029613,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,36.84,"24,338,048",897,12.1,17,89.6,70
523631,Liptovská Teplička,48.9665599,20.089061,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,25.04,"98,454,944",2465,22.7,32,100.2,86
523658,Lučivná,49.0513377,20.1442672,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,51.53,"18,736,836",966,11.9,15,91.8,62
523721,Mengusovce,49.0743386,20.1398448,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,80.22,"8,944,213",718,14,14,90.8,61
523747,Mlynica,49.1067663,20.29911271,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,81.11,"7,618,882",618,9.3,13,81.4,59
523763,Nová Lesná,49.122787,20.2677459,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,402.69,"4,107,402",1654,9.2,12,86.6,61
523381,Poprad,49.0541521,20.29798,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,810.18,"63,092,988",51117,0,0,77.8,54
523844,Spišská Teplica,49.0472297,20.2521678,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,72.76,"31,103,162",2263,4.9,7,83.3,58
523852,Spišské Bystré,48.991455,20.2427442,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,67.22,"37,952,083",2551,9.8,13,87.3,66
523879,Spišský Štiavnik,48.995289,20.3599426,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,160.52,"18,240,327",2928,11.8,15,72.8,56
559890,Štôla,49.0963517,20.13275704,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,207.63,"2,555,076",531,16.6,18,93.3,64
523933,Štrba,49.0542052,20.0792023,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,54.86,"63,075,936",3461,18.7,18,95.5,64
524107,Šuňava,49.0301567,20.0906396,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,75.29,"26,372,727",1986,18.7,25,97.8,72
523950,Švábovce,49.03226375,20.36311439,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,174.78,"9,057,006",1583,6.7,8,70.7,53
523925,Svit,49.0582357,20.1965291,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,"1,767.05","4,486,020",7927,8,11,85.8,60
580368,Tatranská Javorina,49.2676281,20.1431909,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,2.05,"94,037,452",193,42.7,47,114.7,93
524018,Veľký Slavkov,49.1002831,20.26359248,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,120.62,"12,211,631",1473,7.2,11,85.8,63
524026,Vernár,48.9178674,20.2703686,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,10.88,"52,883,523",576,18.6,19,85.7,70
524034,Vikartovce,48.9928346,20.1544026,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,37.57,"50,293,787",1890,16.1,22,93.6,76
524093,Vydrník,49.0006995,20.41010948,Poprad,49.0541521,20.29798,Prešovský kraj,Prešov,48.9975724,21.2401811,258.03,"4,929,567",1272,14.4,19,72.8,58
